Country,State,District,Year,"Apprentices Enrolled In The Program (UOM:Number), Scaling Factor:1","Training Centers Established For The Program (UOM:Number), Scaling Factor:1"
India,Punjab,Gurdaspur,"Financial Year (Apr - Mar), 2020",39,62
India,Punjab,Hoshiarpur,"Financial Year (Apr - Mar), 2020",87,27
India,Punjab,Jalandhar,"Financial Year (Apr - Mar), 2020",93,62
India,Punjab,Kapurthala,"Financial Year (Apr - Mar), 2020",241,12
India,Punjab,Ludhiana,"Financial Year (Apr - Mar), 2020",278,107
India,Punjab,Mansa,"Financial Year (Apr - Mar), 2020",0,8
India,Punjab,Moga,"Financial Year (Apr - Mar), 2020",38,21
India,Punjab,Pathankot,"Financial Year (Apr - Mar), 2020",55,8
India,Punjab,Patiala,"Financial Year (Apr - Mar), 2020",275,65
India,Punjab,Rupnagar,"Financial Year (Apr - Mar), 2020",362,14
India,Punjab,S.A.S Nagar,"Financial Year (Apr - Mar), 2020",2156,144
India,Punjab,Sangrur,"Financial Year (Apr - Mar), 2020",44,53
India,Punjab,Shahid Bhagat Singh Nagar,"Financial Year (Apr - Mar), 2020",70,13
India,Punjab,Sri Muktsar Sahib,"Financial Year (Apr - Mar), 2020",8,11
India,Punjab,Tarn Taran,"Financial Year (Apr - Mar), 2020",48,17
India,Rajasthan,Ajmer,"Financial Year (Apr - Mar), 2020",268,52
India,Rajasthan,Alwar,"Financial Year (Apr - Mar), 2020",2348,131
India,Rajasthan,Banswara,"Financial Year (Apr - Mar), 2020",16,2
India,Rajasthan,Baran,"Financial Year (Apr - Mar), 2020",34,14
India,Rajasthan,Barmer,"Financial Year (Apr - Mar), 2020",1,3
India,Rajasthan,Bharatpur,"Financial Year (Apr - Mar), 2020",85,11
India,Rajasthan,Bhilwara,"Financial Year (Apr - Mar), 2020",41,41
India,Rajasthan,Bikaner,"Financial Year (Apr - Mar), 2020",137,32
India,Rajasthan,Bundi,"Financial Year (Apr - Mar), 2020",19,7
India,Rajasthan,Chittorgarh,"Financial Year (Apr - Mar), 2020",50,19
India,Rajasthan,Churu,"Financial Year (Apr - Mar), 2020",30,3
India,Rajasthan,Dausa,"Financial Year (Apr - Mar), 2020",7,3
India,Rajasthan,Dholpur,"Financial Year (Apr - Mar), 2020",73,15
India,Rajasthan,Dungarpur,"Financial Year (Apr - Mar), 2020",0,1
India,Rajasthan,Ganganagar,"Financial Year (Apr - Mar), 2020",57,9
India,Rajasthan,Hanumangarh,"Financial Year (Apr - Mar), 2020",23,15
India,Rajasthan,Jaipur,"Financial Year (Apr - Mar), 2020",1362,189
India,Rajasthan,Jaisalmer,"Financial Year (Apr - Mar), 2020",2,4
India,Rajasthan,Jalore,"Financial Year (Apr - Mar), 2020",6,4
India,Rajasthan,Jhalawar,"Financial Year (Apr - Mar), 2020",27,7
India,Rajasthan,Jhunjhunu,"Financial Year (Apr - Mar), 2020",95,19
India,Rajasthan,Jodhpur,"Financial Year (Apr - Mar), 2020",237,88
India,Rajasthan,Karauli,"Financial Year (Apr - Mar), 2020",16,2
India,Rajasthan,Kota,"Financial Year (Apr - Mar), 2020",479,48
India,Rajasthan,Nagaur,"Financial Year (Apr - Mar), 2020",32,19
India,Rajasthan,Pali,"Financial Year (Apr - Mar), 2020",118,40
India,Rajasthan,Pratapgarh,"Financial Year (Apr - Mar), 2020",10,8
India,Rajasthan,Rajsamand,"Financial Year (Apr - Mar), 2020",17,3
India,Rajasthan,Sawai Madhopur,"Financial Year (Apr - Mar), 2020",17,12
India,Rajasthan,Sikar,"Financial Year (Apr - Mar), 2020",221,34
India,Rajasthan,Sirohi,"Financial Year (Apr - Mar), 2020",26,20
India,Rajasthan,Tonk,"Financial Year (Apr - Mar), 2020",17,8
India,Rajasthan,Udaipur,"Financial Year (Apr - Mar), 2020",104,17
India,Sikkim,Gangtok,"Financial Year (Apr - Mar), 2020",111,12
India,Sikkim,Gyalshing,"Financial Year (Apr - Mar), 2020",0,0
India,Sikkim,Mangan,"Financial Year (Apr - Mar), 2020",0,0
India,Sikkim,Namchi,"Financial Year (Apr - Mar), 2020",23,4
India,Tamil Nadu,Ariyalur,"Financial Year (Apr - Mar), 2020",94,5
India,Tamil Nadu,Chengalpattu,"Financial Year (Apr - Mar), 2020",401,15
India,Tamil Nadu,Chennai,"Financial Year (Apr - Mar), 2020",6192,242
India,Tamil Nadu,Coimbatore,"Financial Year (Apr - Mar), 2020",2573,354
India,Tamil Nadu,Cuddalore,"Financial Year (Apr - Mar), 2020",831,44
India,Tamil Nadu,Dharmapuri,"Financial Year (Apr - Mar), 2020",38,15
India,Tamil Nadu,Dindigul,"Financial Year (Apr - Mar), 2020",106,33
India,Tamil Nadu,Erode,"Financial Year (Apr - Mar), 2020",215,51
India,Tamil Nadu,Kallakurichi,"Financial Year (Apr - Mar), 2020",0,1
India,Tamil Nadu,Kanchipuram,"Financial Year (Apr - Mar), 2020",6569,216
India,Tamil Nadu,Kanniyakumari,"Financial Year (Apr - Mar), 2020",150,23
India,Tamil Nadu,Karur,"Financial Year (Apr - Mar), 2020",75,16
India,Tamil Nadu,Krishnagiri,"Financial Year (Apr - Mar), 2020",1104,85
India,Tamil Nadu,Madurai,"Financial Year (Apr - Mar), 2020",345,48
India,Tamil Nadu,Nagapattinam,"Financial Year (Apr - Mar), 2020",118,62
India,Tamil Nadu,Namakkal,"Financial Year (Apr - Mar), 2020",22,39
India,Tamil Nadu,Perambalur,"Financial Year (Apr - Mar), 2020",17,6
India,Tamil Nadu,Pudukkottai,"Financial Year (Apr - Mar), 2020",210,39
India,Tamil Nadu,Ramanathapuram,"Financial Year (Apr - Mar), 2020",92,66
India,Tamil Nadu,Ranipet,"Financial Year (Apr - Mar), 2020",222,12
India,Tamil Nadu,Salem,"Financial Year (Apr - Mar), 2020",138,51
India,Tamil Nadu,Sivaganga,"Financial Year (Apr - Mar), 2020",95,44
India,Tamil Nadu,Tenkasi,"Financial Year (Apr - Mar), 2020",4,2
India,Tamil Nadu,Thanjavur,"Financial Year (Apr - Mar), 2020",234,33
India,Tamil Nadu,The Nilgiris,"Financial Year (Apr - Mar), 2020",32,14
India,Tamil Nadu,Theni,"Financial Year (Apr - Mar), 2020",29,13
India,Tamil Nadu,Thiruvallur,"Financial Year (Apr - Mar), 2020",442,146
India,Tamil Nadu,Thiruvarur,"Financial Year (Apr - Mar), 2020",31,27
India,Tamil Nadu,Tiruchirappalli,"Financial Year (Apr - Mar), 2020",728,83
India,Tamil Nadu,Tirunelveli,"Financial Year (Apr - Mar), 2020",132,46
India,Tamil Nadu,Tirupathur,"Financial Year (Apr - Mar), 2020",571,9
India,Tamil Nadu,Tiruppur,"Financial Year (Apr - Mar), 2020",423,79
India,Tamil Nadu,Tiruvannamalai,"Financial Year (Apr - Mar), 2020",39,15
India,Tamil Nadu,Tuticorin,"Financial Year (Apr - Mar), 2020",164,65
India,Tamil Nadu,Vellore,"Financial Year (Apr - Mar), 2020",1078,94
India,Tamil Nadu,Villupuram,"Financial Year (Apr - Mar), 2020",163,25
India,Tamil Nadu,Virudhunagar,"Financial Year (Apr - Mar), 2020",42,32
India,Telangana,Adilabad,"Financial Year (Apr - Mar), 2020",44,3
India,Telangana,Bhadradri Kothagudem,"Financial Year (Apr - Mar), 2020",95,27
India,Telangana,Hanumakonda,"Financial Year (Apr - Mar), 2020",117,22
India,Telangana,Hyderabad,"Financial Year (Apr - Mar), 2020",9234,316
India,Telangana,Jagitial,"Financial Year (Apr - Mar), 2020",3,7
India,Telangana,Jangoan,"Financial Year (Apr - Mar), 2020",0,3
India,Telangana,Jayashankar Bhupalapally,"Financial Year (Apr - Mar), 2020",0,2
India,Telangana,Jogulamba Gadwal,"Financial Year (Apr - Mar), 2020",0,7
India,Telangana,Kamareddy,"Financial Year (Apr - Mar), 2020",3,9
India,Telangana,Karimnagar,"Financial Year (Apr - Mar), 2020",158,11
India,Telangana,Khammam,"Financial Year (Apr - Mar), 2020",129,22
India,Telangana,Kumuram Bheem Asifabad,"Financial Year (Apr - Mar), 2020",61,2
India,Telangana,Mahabubabad,"Financial Year (Apr - Mar), 2020",0,3
India,Telangana,Mahabubnagar,"Financial Year (Apr - Mar), 2020",52,23
India,Telangana,Mancherial,"Financial Year (Apr - Mar), 2020",87,45
India,Telangana,Medak,"Financial Year (Apr - Mar), 2020",126,23
India,Telangana,Medchal Malkajgiri,"Financial Year (Apr - Mar), 2020",981,255
India,Telangana,Mulugu,"Financial Year (Apr - Mar), 2020",0,2
India,Telangana,Nagarkurnool,"Financial Year (Apr - Mar), 2020",0,0
India,Telangana,Nalgonda,"Financial Year (Apr - Mar), 2020",94,24
India,Telangana,Narayanpet,"Financial Year (Apr - Mar), 2020",0,1
India,Telangana,Nirmal,"Financial Year (Apr - Mar), 2020",1,0
India,Telangana,Nizamabad,"Financial Year (Apr - Mar), 2020",58,21
India,Telangana,Peddapalli,"Financial Year (Apr - Mar), 2020",30,6
India,Telangana,Rajanna Sircilla,"Financial Year (Apr - Mar), 2020",0,5
India,Telangana,Ranga Reddy,"Financial Year (Apr - Mar), 2020",1486,147
India,Telangana,Sangareddy,"Financial Year (Apr - Mar), 2020",695,142
India,Telangana,Siddipet,"Financial Year (Apr - Mar), 2020",32,5
India,Telangana,Suryapet,"Financial Year (Apr - Mar), 2020",7,5
India,Telangana,Vikarabad,"Financial Year (Apr - Mar), 2020",2,5
India,Telangana,Wanaparthy,"Financial Year (Apr - Mar), 2020",2,6
India,Telangana,Warangal,"Financial Year (Apr - Mar), 2020",9,7
India,Telangana,Yadadri Bhuvanagiri,"Financial Year (Apr - Mar), 2020",0,30
India,The Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,"Financial Year (Apr - Mar), 2020",492,242
India,The Dadra and Nagar Haveli and Daman and Diu,Daman,"Financial Year (Apr - Mar), 2020",73,157
India,The Dadra and Nagar Haveli and Daman and Diu,Diu,"Financial Year (Apr - Mar), 2020",0,0
India,Tripura,Dhalai,"Financial Year (Apr - Mar), 2020",38,1
India,Tripura,Gomati,"Financial Year (Apr - Mar), 2020",0,3
India,Tripura,Khowai,"Financial Year (Apr - Mar), 2020",9,0
India,Tripura,North Tripura,"Financial Year (Apr - Mar), 2020",1,6
India,Tripura,Sepahijala,"Financial Year (Apr - Mar), 2020",0,2
India,Tripura,South Tripura,"Financial Year (Apr - Mar), 2020",53,8
India,Tripura,Unakoti,"Financial Year (Apr - Mar), 2020",0,3
India,Tripura,West Tripura,"Financial Year (Apr - Mar), 2020",153,78
India,Uttar Pradesh,Agra,"Financial Year (Apr - Mar), 2020",575,363
India,Uttar Pradesh,Aligarh,"Financial Year (Apr - Mar), 2020",127,173
India,Uttar Pradesh,Ambedkar Nagar,"Financial Year (Apr - Mar), 2020",120,16
India,Uttar Pradesh,Amethi,"Financial Year (Apr - Mar), 2020",112,22
India,Uttar Pradesh,Amroha,"Financial Year (Apr - Mar), 2020",116,43
India,Uttar Pradesh,Auraiya,"Financial Year (Apr - Mar), 2020",32,24
India,Uttar Pradesh,Ayodhya,"Financial Year (Apr - Mar), 2020",197,137
India,Uttar Pradesh,Azamgarh,"Financial Year (Apr - Mar), 2020",63,95
India,Uttar Pradesh,Baghpat,"Financial Year (Apr - Mar), 2020",5,46
India,Uttar Pradesh,Bahraich,"Financial Year (Apr - Mar), 2020",44,41
India,Uttar Pradesh,Ballia,"Financial Year (Apr - Mar), 2020",253,90
India,Uttar Pradesh,Balrampur,"Financial Year (Apr - Mar), 2020",137,13
India,Uttar Pradesh,Banda,"Financial Year (Apr - Mar), 2020",45,23
India,Uttar Pradesh,Barabanki,"Financial Year (Apr - Mar), 2020",43,30
India,Uttar Pradesh,Bareilly,"Financial Year (Apr - Mar), 2020",225,115
India,Uttar Pradesh,Basti,"Financial Year (Apr - Mar), 2020",86,20
India,Uttar Pradesh,Bhadohi,"Financial Year (Apr - Mar), 2020",4,6
India,Uttar Pradesh,Bijnor,"Financial Year (Apr - Mar), 2020",153,28
India,Uttar Pradesh,Budaun,"Financial Year (Apr - Mar), 2020",14,23
India,Uttar Pradesh,Bulandshahr,"Financial Year (Apr - Mar), 2020",82,57
India,Uttar Pradesh,Chandauli,"Financial Year (Apr - Mar), 2020",452,51
India,Uttar Pradesh,Chitrakoot,"Financial Year (Apr - Mar), 2020",14,6
India,Uttar Pradesh,Deoria,"Financial Year (Apr - Mar), 2020",27,20
India,Uttar Pradesh,Etah,"Financial Year (Apr - Mar), 2020",2,20
India,Uttar Pradesh,Etawah,"Financial Year (Apr - Mar), 2020",46,69
India,Uttar Pradesh,Farrukhabad,"Financial Year (Apr - Mar), 2020",11,27
India,Uttar Pradesh,Fatehpur,"Financial Year (Apr - Mar), 2020",21,32
India,Uttar Pradesh,Firozabad,"Financial Year (Apr - Mar), 2020",9,87
India,Uttar Pradesh,Gautam Buddha Nagar,"Financial Year (Apr - Mar), 2020",8212,429
India,Uttar Pradesh,Ghaziabad,"Financial Year (Apr - Mar), 2020",534,187
India,Uttar Pradesh,Ghazipur,"Financial Year (Apr - Mar), 2020",268,28
India,Uttar Pradesh,Gonda,"Financial Year (Apr - Mar), 2020",50,19
India,Uttar Pradesh,Gorakhpur,"Financial Year (Apr - Mar), 2020",327,70
India,Uttar Pradesh,Hamirpur,"Financial Year (Apr - Mar), 2020",6,17
India,Uttar Pradesh,Hapur,"Financial Year (Apr - Mar), 2020",67,41
India,Uttar Pradesh,Hardoi,"Financial Year (Apr - Mar), 2020",69,22
India,Uttar Pradesh,Hathras,"Financial Year (Apr - Mar), 2020",59,92
India,Uttar Pradesh,Jalaun,"Financial Year (Apr - Mar), 2020",50,14
India,Uttar Pradesh,Jaunpur,"Financial Year (Apr - Mar), 2020",55,83
India,Uttar Pradesh,Jhansi,"Financial Year (Apr - Mar), 2020",235,42
India,Uttar Pradesh,Kannauj,"Financial Year (Apr - Mar), 2020",54,24
India,Uttar Pradesh,Kanpur Dehat,"Financial Year (Apr - Mar), 2020",27,93
India,Uttar Pradesh,Kanpur Nagar,"Financial Year (Apr - Mar), 2020",703,145
India,Uttar Pradesh,Kasganj,"Financial Year (Apr - Mar), 2020",0,20
India,Uttar Pradesh,Kaushambi,"Financial Year (Apr - Mar), 2020",5,30
India,Uttar Pradesh,Kheri,"Financial Year (Apr - Mar), 2020",48,20
India,Uttar Pradesh,Kushi Nagar,"Financial Year (Apr - Mar), 2020",52,104
India,Uttar Pradesh,Lalitpur,"Financial Year (Apr - Mar), 2020",35,7
India,Uttar Pradesh,Lucknow,"Financial Year (Apr - Mar), 2020",2151,263
India,Uttar Pradesh,Mahoba,"Financial Year (Apr - Mar), 2020",14,20
India,Uttar Pradesh,Mahrajganj,"Financial Year (Apr - Mar), 2020",108,21
India,Uttar Pradesh,Mainpuri,"Financial Year (Apr - Mar), 2020",10,29
India,Uttar Pradesh,Mathura,"Financial Year (Apr - Mar), 2020",194,289
India,Uttar Pradesh,Mau,"Financial Year (Apr - Mar), 2020",169,98
India,Uttar Pradesh,Meerut,"Financial Year (Apr - Mar), 2020",277,122
India,Uttar Pradesh,Mirzapur,"Financial Year (Apr - Mar), 2020",13,39
India,Uttar Pradesh,Moradabad,"Financial Year (Apr - Mar), 2020",238,59
India,Uttar Pradesh,Muzaffarnagar,"Financial Year (Apr - Mar), 2020",84,57
India,Uttar Pradesh,Pilibhit,"Financial Year (Apr - Mar), 2020",56,23
India,Uttar Pradesh,Pratapgarh,"Financial Year (Apr - Mar), 2020",0,4
India,Uttar Pradesh,Prayagraj,"Financial Year (Apr - Mar), 2020",601,71
India,Uttar Pradesh,Rae Bareli,"Financial Year (Apr - Mar), 2020",56,36
India,Uttar Pradesh,Rampur,"Financial Year (Apr - Mar), 2020",34,23
India,Uttar Pradesh,Saharanpur,"Financial Year (Apr - Mar), 2020",222,70
India,Uttar Pradesh,Sambhal,"Financial Year (Apr - Mar), 2020",32,14
India,Uttar Pradesh,Sant Kabir Nagar,"Financial Year (Apr - Mar), 2020",7,33
India,Uttar Pradesh,Shahjahanpur,"Financial Year (Apr - Mar), 2020",170,34
India,Uttar Pradesh,Shamli,"Financial Year (Apr - Mar), 2020",30,10
India,Uttar Pradesh,Shrawasti,"Financial Year (Apr - Mar), 2020",1,5
India,Uttar Pradesh,Siddharth Nagar,"Financial Year (Apr - Mar), 2020",6,8
India,Uttar Pradesh,Sitapur,"Financial Year (Apr - Mar), 2020",64,66
India,Uttar Pradesh,Sonbhadra,"Financial Year (Apr - Mar), 2020",220,24
India,Uttar Pradesh,Sultanpur,"Financial Year (Apr - Mar), 2020",15,18
India,Uttar Pradesh,Unnao,"Financial Year (Apr - Mar), 2020",22,25
India,Uttar Pradesh,Varanasi,"Financial Year (Apr - Mar), 2020",464,87
India,Uttarakhand,Almora,"Financial Year (Apr - Mar), 2020",1,7
India,Uttarakhand,Bageshwar,"Financial Year (Apr - Mar), 2020",4,2
India,Uttarakhand,Chamoli,"Financial Year (Apr - Mar), 2020",0,3
India,Uttarakhand,Champawat,"Financial Year (Apr - Mar), 2020",30,1
India,Uttarakhand,Dehradun,"Financial Year (Apr - Mar), 2020",461,75
India,Uttarakhand,Haridwar,"Financial Year (Apr - Mar), 2020",1842,133
India,Uttarakhand,Nainital,"Financial Year (Apr - Mar), 2020",39,21
India,Uttarakhand,Pauri Garhwal,"Financial Year (Apr - Mar), 2020",91,9
India,Uttarakhand,Pithoragarh,"Financial Year (Apr - Mar), 2020",9,0
India,Uttarakhand,Rudra Prayag,"Financial Year (Apr - Mar), 2020",24,21
India,Uttarakhand,Tehri Garhwal,"Financial Year (Apr - Mar), 2020",5,10
India,Uttarakhand,Udam Singh Nagar,"Financial Year (Apr - Mar), 2020",1475,137
India,Uttarakhand,Uttar Kashi,"Financial Year (Apr - Mar), 2020",4,4
India,West Bengal,Alipurduar,"Financial Year (Apr - Mar), 2020",24,2
India,West Bengal,Bankura,"Financial Year (Apr - Mar), 2020",15,5
India,West Bengal,Birbhum,"Financial Year (Apr - Mar), 2020",21,4
India,West Bengal,Coochbehar,"Financial Year (Apr - Mar), 2020",57,2
India,West Bengal,Dakshin Dinajpur,"Financial Year (Apr - Mar), 2020",4,0
India,West Bengal,Darjeeling,"Financial Year (Apr - Mar), 2020",133,14
India,West Bengal,Hooghly,"Financial Year (Apr - Mar), 2020",121,23
India,West Bengal,Howrah,"Financial Year (Apr - Mar), 2020",490,37
India,West Bengal,Jalpaiguri,"Financial Year (Apr - Mar), 2020",95,6
India,West Bengal,Jhargram,"Financial Year (Apr - Mar), 2020",21,2
India,West Bengal,Kalimpong,"Financial Year (Apr - Mar), 2020",0,0
India,West Bengal,Kolkata,"Financial Year (Apr - Mar), 2020",3120,150
India,West Bengal,Malda,"Financial Year (Apr - Mar), 2020",36,7
India,West Bengal,Murshidabad,"Financial Year (Apr - Mar), 2020",49,12
India,West Bengal,Nadia,"Financial Year (Apr - Mar), 2020",66,15
India,West Bengal,North 24 Parganas,"Financial Year (Apr - Mar), 2020",606,55
India,West Bengal,Paschim Bardhaman,"Financial Year (Apr - Mar), 2020",902,24
India,West Bengal,Paschim Medinipur,"Financial Year (Apr - Mar), 2020",540,64
India,West Bengal,Purba Bardhaman,"Financial Year (Apr - Mar), 2020",139,39
India,West Bengal,Purba Medinipur,"Financial Year (Apr - Mar), 2020",299,35
India,West Bengal,Purulia,"Financial Year (Apr - Mar), 2020",62,23
India,West Bengal,South 24 Parganas,"Financial Year (Apr - Mar), 2020",199,45
India,West Bengal,Uttar Dinajpur,"Financial Year (Apr - Mar), 2020",7,2
India,Andaman and Nicobar Islands,Nicobars,"Financial Year (Apr - Mar), 2019",0,3
India,Andaman and Nicobar Islands,North and Middle Andaman,"Financial Year (Apr - Mar), 2019",0,0
India,Andaman and Nicobar Islands,South Andamans,"Financial Year (Apr - Mar), 2019",0,0
India,Andhra Pradesh,Ananthapuramu,"Financial Year (Apr - Mar), 2019",500,18
India,Andhra Pradesh,Chittoor,"Financial Year (Apr - Mar), 2019",352,12
India,Andhra Pradesh,East Godavari,"Financial Year (Apr - Mar), 2019",765,83
India,Andhra Pradesh,Guntur,"Financial Year (Apr - Mar), 2019",183,23
India,Andhra Pradesh,Krishna,"Financial Year (Apr - Mar), 2019",1431,106
India,Andhra Pradesh,Kurnool,"Financial Year (Apr - Mar), 2019",89,11
India,Andhra Pradesh,Prakasam,"Financial Year (Apr - Mar), 2019",24,4
India,Andhra Pradesh,Sri Potti Sriramulu Nellore,"Financial Year (Apr - Mar), 2019",218,9
India,Andhra Pradesh,Srikakulam,"Financial Year (Apr - Mar), 2019",221,14
India,Andhra Pradesh,Visakhapatnam,"Financial Year (Apr - Mar), 2019",1798,67
India,Andhra Pradesh,Vizianagaram,"Financial Year (Apr - Mar), 2019",125,7
India,Andhra Pradesh,West Godavari,"Financial Year (Apr - Mar), 2019",325,46
India,Andhra Pradesh,Y.S.R.,"Financial Year (Apr - Mar), 2019",194,8
India,Arunachal Pradesh,Anjaw,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Changlang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Dibang Valley,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,East Kameng,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,East Siang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Kamle,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Kra Daadi,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Kurung Kumey,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Leparada,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Lohit,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Longding,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Lower Dibang Valley,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Lower Siang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Lower Subansiri,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Namsai,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Pakke Kessang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Papum Pare,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Shi Yomi,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Siang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Tawang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Tirap,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Upper Siang,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,Upper Subansiri,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,West Kameng,"Financial Year (Apr - Mar), 2019",0,0
India,Arunachal Pradesh,West Siang,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Baksa,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Barpeta,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Biswanath,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Bongaigaon,"Financial Year (Apr - Mar), 2019",163,1
India,Assam,Cachar,"Financial Year (Apr - Mar), 2019",40,1
India,Assam,Charaideo,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Chirang,"Financial Year (Apr - Mar), 2019",81,1
India,Assam,Darrang,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Dhemaji,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Dhubri,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Dibrugarh,"Financial Year (Apr - Mar), 2019",701,2
India,Assam,Dima Hasao,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Goalpara,"Financial Year (Apr - Mar), 2019",0,0
India,Assam,Golaghat,"Financial Year (Apr - Mar), 2019",78,1
India,Assam,Hailakandi,"Financial Year (Apr - Mar), 2019",0,0
